Sample	ID	Lane	Patient	Type	RG9MTD1	RG9MTD1_num	Expression	Gene
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	238.307	MT-ND2
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	180.184	MT-ND3
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	666.83	MT-ND4
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	75.561	MT-ND4L
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	458.978	MT-ND5
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	38.258	MT-ND6
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	1018.638	MT-RNR1
218N	R18046413LD01-BDESCCDNA218N	R18046413LD01	218	Normal	NO	0	2513.094	MT-RNR2
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	95.885	MT-ATP6
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	7.934	MT-ATP8
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	2820.568	MT-CO1
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	395.939	MT-CO2
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	1789.432	MT-CO3
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	165.61	MT-CYB
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	72.141	MT-ND1
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	71.857	MT-ND2
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	88.776	MT-ND3
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	192.737	MT-ND4
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	25.194	MT-ND4L
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	131.601	MT-ND5
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	13.905	MT-ND6
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	88.691	MT-RNR1
219N	R18046414LD01-BDESCCDNA219N	R18046414LD01	219	Normal	NO	0	559.388	MT-RNR2
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	157.396	MT-ATP6
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	6.226	MT-ATP8
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	2782.825	MT-CO1
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	610.799	MT-CO2
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	1851.754	MT-CO3
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	200.779	MT-CYB
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	86.912	MT-ND1
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	97.958	MT-ND2
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	131.031	MT-ND3
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	304.621	MT-ND4
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	26.508	MT-ND4L
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	159.193	MT-ND5
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	12.792	MT-ND6
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	89.348	MT-RNR1
194T	R18046415LD01-BDESCCDNA194T	R18046415LD01	194	Tumor	NO	0	498.153	MT-RNR2
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	99.98	MT-ATP6
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	4.04	MT-ATP8
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	2651.699	MT-CO1
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	671.55	MT-CO2
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	1820.647	MT-CO3
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	184.749	MT-CYB
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	99.661	MT-ND1
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	99.116	MT-ND2
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	154.938	MT-ND3
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	207.709	MT-ND4
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	22.141	MT-ND4L
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	146.603	MT-ND5
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	11.608	MT-ND6
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	233.583	MT-RNR1
195T	R18046416LD01-BDESCCDNA195T	R18046416LD01	195	Tumor	YES	1	658.665	MT-RNR2
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	362.98	MT-ATP6
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	14.866	MT-ATP8
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	5146.627	MT-CO1
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	1882.668	MT-CO2
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	3274.871	MT-CO3
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	481.639	MT-CYB
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	144.038	MT-ND1
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	239.352	MT-ND2
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	280.561	MT-ND3
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	549.573	MT-ND4
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	50.936	MT-ND4L
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	375.385	MT-ND5
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	36.662	MT-ND6
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	206.882	MT-RNR1
196T	R18046417LD01-BDESCCDNA196T	R18046417LD01	196	Tumor	NO	0	1531.212	MT-RNR2
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	95.906	MT-ATP6
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	4.071	MT-ATP8
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	1838.629	MT-CO1
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	440.865	MT-CO2
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	1029.753	MT-CO3
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	120.264	MT-CYB
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	41.788	MT-ND1
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	46.423	MT-ND2
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	100.039	MT-ND3
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	141.657	MT-ND4
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	11.78	MT-ND4L
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	139.492	MT-ND5
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	12.949	MT-ND6
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	30.705	MT-RNR1
197T	R18046418LD01-BDESCCDNA197T	R18046418LD01	197	Tumor	NO	0	338.314	MT-RNR2
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	186.727	MT-ATP6
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	7.495	MT-ATP8
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	3873.076	MT-CO1
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	1085.719	MT-CO2
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	2574.339	MT-CO3
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	167.993	MT-CYB
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	100.701	MT-ND1
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	103.989	MT-ND2
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	126.589	MT-ND3
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	305.356	MT-ND4
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	24.828	MT-ND4L
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	159.741	MT-ND5
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	15.531	MT-ND6
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	60.106	MT-RNR1
198T	R18046419LD01-BDESCCDNA198T	R18046419LD01	198	Tumor	NO	0	661.918	MT-RNR2
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	222.772	MT-ATP6
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	7.578	MT-ATP8
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	4631.38	MT-CO1
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	863.812	MT-CO2
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	2778.067	MT-CO3
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	292.872	MT-CYB
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	142.026	MT-ND1
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	126.686	MT-ND2
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	226.336	MT-ND3
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	312.171	MT-ND4
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	33.294	MT-ND4L
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	209.461	MT-ND5
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	13.186	MT-ND6
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	261.852	MT-RNR1
200T	R18046420LD02-BDESCCDNA200T	R18046420LD02	200	Tumor	NO	0	1089.947	MT-RNR2
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	201.257	MT-ATP6
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	7.603	MT-ATP8
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	3153.779	MT-CO1
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	606.163	MT-CO2
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	1785.668	MT-CO3
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	235.749	MT-CYB
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	162.227	MT-ND1
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	95.382	MT-ND2
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	153.647	MT-ND3
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	303.301	MT-ND4
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	30.248	MT-ND4L
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	209.712	MT-ND5
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	14.331	MT-ND6
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	64.653	MT-RNR1
201T	R18046421LD01-BDESCCDNA201T	R18046421LD01	201	Tumor	NO	0	968.156	MT-RNR2
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	124.506	MT-ATP6
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	5.79	MT-ATP8
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	2892.549	MT-CO1
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	705.255	MT-CO2
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	761.679	MT-CO3
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	165.789	MT-CYB
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	129.087	MT-ND1
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	162.336	MT-ND2
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	90.475	MT-ND3
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	335.896	MT-ND4
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	30.862	MT-ND4L
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	270.346	MT-ND5
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	21.588	MT-ND6
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	71.291	MT-RNR1
202T	R18046422LD01-BDESCCDNA202T	R18046422LD01	202	Tumor	YES	4	460.913	MT-RNR2
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	185.041	MT-ATP6
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	8.279	MT-ATP8
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	2925.289	MT-CO1
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	974.194	MT-CO2
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	2120.47	MT-CO3
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	210.41	MT-CYB
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	114.221	MT-ND1
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	116.592	MT-ND2
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	154.087	MT-ND3
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	283.865	MT-ND4
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	30.674	MT-ND4L
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	189.451	MT-ND5
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	14.882	MT-ND6
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	47.805	MT-RNR1
203T	R18046423LD01-BDESCCDNA203T	R18046423LD01	203	Tumor	NO	0	567.539	MT-RNR2
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	119.214	MT-ATP6
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	5.084	MT-ATP8
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	3631.695	MT-CO1
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	884.385	MT-CO2
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	1736.87	MT-CO3
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	177.254	MT-CYB
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	63.062	MT-ND1
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	75.748	MT-ND2
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	63.964	MT-ND3
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	356.928	MT-ND4
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	34.237	MT-ND4L
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	152.94	MT-ND5
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	10.702	MT-ND6
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	46.292	MT-RNR1
204T	R18046424LD01-BDESCCDNA204T	R18046424LD01	204	Tumor	YES	1	516.633	MT-RNR2
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	130.792	MT-ATP6
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	11.322	MT-ATP8
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	2795.249	MT-CO1
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	549.561	MT-CO2
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	1266.747	MT-CO3
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	162.307	MT-CYB
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	79.132	MT-ND1
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	127.189	MT-ND2
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	105.82	MT-ND3
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	256.658	MT-ND4
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	30.266	MT-ND4L
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	130.743	MT-ND5
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	14.483	MT-ND6
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	119.69	MT-RNR1
205T	R18046425LD01-BDESCCDNA205T	R18046425LD01	205	Tumor	NO	0	315.743	MT-RNR2
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	219.567	MT-ATP6
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	14.485	MT-ATP8
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	3395.266	MT-CO1
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	862.506	MT-CO2
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	2195.83	MT-CO3
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	251.789	MT-CYB
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	104.223	MT-ND1
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	196.83	MT-ND2
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	138.082	MT-ND3
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	454.988	MT-ND4
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	50.519	MT-ND4L
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	237.416	MT-ND5
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	18.656	MT-ND6
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	248.448	MT-RNR1
207T	R18046426LD01-BDESCCDNA207T	R18046426LD01	207	Tumor	NO	0	788.308	MT-RNR2
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	174.324	MT-ATP6
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	16.771	MT-ATP8
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	4136.644	MT-CO1
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	820.213	MT-CO2
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	3394.934	MT-CO3
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	256.31	MT-CYB
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	137.125	MT-ND1
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	130.606	MT-ND2
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	155.264	MT-ND3
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	360.939	MT-ND4
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	44.887	MT-ND4L
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	221.6	MT-ND5
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	23.314	MT-ND6
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	197.215	MT-RNR1
208T	R18046427LD01-BDESCCDNA208T	R18046427LD01	208	Tumor	NO	0	712.921	MT-RNR2
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	96.603	MT-ATP6
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	8.101	MT-ATP8
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	2244.172	MT-CO1
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	464.764	MT-CO2
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	904.632	MT-CO3
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	140.615	MT-CYB
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	69.044	MT-ND1
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	88.229	MT-ND2
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	60.351	MT-ND3
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	218.17	MT-ND4
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	24.259	MT-ND4L
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	194.298	MT-ND5
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	17.819	MT-ND6
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	123.115	MT-RNR1
209T	R18046428LD01-BDESCCDNA209T	R18046428LD01	209	Tumor	NO	0	473.73	MT-RNR2
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	100.849	MT-ATP6
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	5.929	MT-ATP8
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	2806.264	MT-CO1
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	507.859	MT-CO2
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	1287.952	MT-CO3
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	249.183	MT-CYB
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	39.856	MT-ND1
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	80.881	MT-ND2
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	93.537	MT-ND3
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	277.686	MT-ND4
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	35.149	MT-ND4L
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	140.066	MT-ND5
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	15.926	MT-ND6
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	108.001	MT-RNR1
210T	R18046429LD01-BDESCCDNA210T	R18046429LD01	210	Tumor	YES	2	544.231	MT-RNR2
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	164.59	MT-ATP6
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	9.539	MT-ATP8
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	863.93	MT-CO1
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	496.941	MT-CO2
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	1067.147	MT-CO3
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	268.725	MT-CYB
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	79.21	MT-ND1
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	115.087	MT-ND2
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	61.346	MT-ND3
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	335.325	MT-ND4
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	35.455	MT-ND4L
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	211.69	MT-ND5
211T	R18046430LD01-BDESCCDNA211T	R18046430LD01	211	Tumor	NO	0	22.249	MT-ND6
